method,family,reuse,alloc,T,comp,comm,commF,commB,D_init,E_laser,E_tune,E_dyn,E_leak,E_net,E_comp,E_total,flops,slotsF,slotsB,maxroute,maxfan,wire_bytes,sram_peak,Z,Rrun,Hmax,cores_used,local_frac,relaxed_real,net,mu,lam,bwd,sweeps,evals,u
F200,FM,-1,"[200, 200, 10]",5.531455979498804e-05,5.4831374645252766e-05,2.3818514973527216e-07,1.5445041864105004e-07,8.373473109422212e-08,2.45e-07,2.4558919817342235e-08,1.799349242717732e-06,7.334918399999998e-06,2.621910134282433e-05,3.5377927905359405e-05,0.00010774569999999999,0.0001431236279053594,10774570.0,8.0,5.0,199.0,199.0,16080.0,121424.0,780,6,5.506955979498804e-05,200,0.005024390243902439,,NN1,1,64,T,,,
BESTFIX,FM,-1,"[1000, 500, 10]",4.339032402574255e-05,4.2565193723066915e-05,5.801303026756323e-07,4.1600988726046495e-07,1.641204154151674e-07,2.45e-07,7.582789955420445e-08,1.9984724512556612e-05,2.3994272000000002e-05,2.0567013588201966e-05,6.462183800031278e-05,0.00010774569999999999,0.00017236753800031277,10774570.0,24.0,9.0,500.0,999.0,16080.0,44760.0,3980,6,4.3145324025742545e-05,1000,0.00100990099009901,,NN1,1,64,T,,,1000
MAX,RRM,-1,"[1000, 500, 10]",4.339021811247104e-05,4.2565193723066915e-05,5.80024389404125e-07,4.158951478829987e-07,1.6412924152112633e-07,2.45e-07,7.591203970492166e-08,1.998560189942593e-05,2.3994745600000002e-05,2.0566963385311273e-05,6.462322292444212e-05,0.00010774569999999999,0.0001723689229244421,10774570.0,24.0,9.0,500.0,999.0,16080.0,40752.0,4020,2,3.19169815300798e-05,1000,0.0009900990099009901,,NN1,1,64,T,,,
F200,RRM,-1,"[200, 200, 10]",5.532361537970191e-05,5.4831374645252766e-05,2.472407344491478e-07,1.5762781678626954e-07,8.961291766287823e-08,2.45e-07,2.5767091922859314e-08,1.9285615101014648e-06,7.3713856e-06,2.6223393689978705e-05,3.5549107892003025e-05,0.00010774569999999999,0.000143294807892003,10774570.0,8.0,5.0,399.0,200.0,16080.0,93152.0,1620,2,2.6290457994817453e-05,410,0.0,,NN1,1,64,T,,,
BESTFIX,RRM,-1,"[1000, 500, 10]",4.339021811247104e-05,4.2565193723066915e-05,5.80024389404125e-07,4.158951478829987e-07,1.6412924152112633e-07,2.45e-07,7.591203970492166e-08,1.998560189942593e-05,2.3994745600000002e-05,2.0566963385311273e-05,6.462322292444212e-05,0.00010774569999999999,0.0001723689229244421,10774570.0,24.0,9.0,500.0,999.0,16080.0,40752.0,4020,2,3.19169815300798e-05,1000,0.0009900990099009901,,NN1,1,64,T,,,1000
MAX,ORRM,-1,"[1000, 500, 10]",4.33887441527759e-05,4.2565193723066915e-05,5.785504297089814e-07,4.14430014293814e-07,1.641204154151674e-07,2.45e-07,7.581089694368512e-08,1.9980388031695044e-05,2.3994272000000002e-05,2.0566264728415776e-05,6.461673565705451e-05,0.00010774569999999999,0.0001723624356570545,10774570.0,24.0,9.0,500.0,999.0,16080.0,44760.0,3980,6,4.3143744152775896e-05,1000,0.00100990099009901,,NN1,1,64,T,,,
F200,ORRM,-1,"[200, 200, 10]",5.532361537970191e-05,5.4831374645252766e-05,2.472407344491478e-07,1.5762781678626954e-07,8.961291766287823e-08,2.45e-07,2.5767091922859314e-08,1.9285615101014648e-06,7.3713856e-06,2.6223393689978705e-05,3.5549107892003025e-05,0.00010774569999999999,0.000143294807892003,10774570.0,8.0,5.0,399.0,200.0,16080.0,93152.0,1620,2,2.6290457994817453e-05,410,0.0,,NN1,1,64,T,,,
BESTFIX,ORRM,-1,"[1000, 500, 10]",4.33887441527759e-05,4.2565193723066915e-05,5.785504297089814e-07,4.14430014293814e-07,1.641204154151674e-07,2.45e-07,7.581089694368512e-08,1.9980388031695044e-05,2.3994272000000002e-05,2.0566264728415776e-05,6.461673565705451e-05,0.00010774569999999999,0.0001723624356570545,10774570.0,24.0,9.0,500.0,999.0,16080.0,44760.0,3980,6,4.3143744152775896e-05,1000,0.00100990099009901,,NN1,1,64,T,,,1000
RI,FM,-1,"[1000, 225, 10]",5.6512600173531645e-05,4.8581565869191045e-05,7.686034304340598e-06,3.37287397629086e-07,7.348746906711512e-06,2.45e-07,8.519080491356578e-07,0.00040927941999354474,2.25724704e-05,2.6786972482254e-05,0.0004594907709249344,8.98307e-05,0.0005493214709249344,8983070.0,20.0,5.0,500.0,999.0,1849960.0,80664.0,3980,6,5.626760017353164e-05,1000,0.001108695652173913,"[2906.5993876005687, 224.88013901426018, 47.87550376411338]",NN1,1,64,R,,,
CS,FM,-1,"[1000, 167, 10]",5.476128212811013e-05,4.847614495082369e-05,6.040137177286435e-06,3.2455053181766007e-07,5.715586645468775e-06,2.45e-07,6.466370619044721e-07,0.00030374902379262897,1.689878976e-05,2.59568477287242e-05,0.0003472512983432576,8.92507e-05,0.0004365019983432576,8925070.0,19.0,4.0,500.0,999.0,1386424.0,80664.0,3980,6,5.451628212811013e-05,1000,0.0011453488372093023,,NN1,1,64,R,2,3015,
CS,RRM,-1,"[1000, 167, 10]",5.4764429161168184e-05,4.847614495082369e-05,6.043284210344492e-06,3.2437400969848123e-07,5.718910200646011e-06,2.45e-07,6.467402084742283e-07,0.00030376448959809686,1.6901727360000002e-05,2.5958339422393716e-05,0.00034727129658896483,8.92507e-05,0.0004365219965889648,8925070.0,19.0,4.0,500.0,999.0,1386664.0,76656.0,4020,2,4.0208464001813526e-05,1000,0.0009709302325581396,,NN1,1,64,R,2,3015,
CS,ORRM,-1,"[1000, 167, 10]",5.476062899626917e-05,4.847614495082369e-05,6.039484045445473e-06,3.2389739997669826e-07,5.715586645468775e-06,2.45e-07,6.466479921540917e-07,0.0003037499617497759,1.689888768e-05,2.5956538144231586e-05,0.0003472520355661616,8.92507e-05,0.0004365027355661616,8925070.0,19.0,4.0,500.0,999.0,1386432.0,80664.0,3980,6,5.4515628996269175e-05,1000,0.0011395348837209302,,NN1,1,64,R,,,
CS_Er,ORRM,-1,"[1000, 167, 10]",5.476062899626917e-05,4.847614495082369e-05,6.039484045445473e-06,3.2389739997669826e-07,5.715586645468775e-06,2.45e-07,6.466479921540917e-07,0.0003037499617497759,1.689888768e-05,2.5956538144231586e-05,0.0003472520355661616,8.92507e-05,0.0004365027355661616,8925070.0,19.0,4.0,500.0,999.0,1386432.0,80664.0,3980,6,5.4515628996269175e-05,1000,0.0011395348837209302,,NN1,1,64,R,,,
CSE,FM,-1,"[84, 50, 10]",9.043063721542157e-05,8.768392754936123e-05,2.501709666060339e-06,8.848579654434685e-08,2.4132238695159923e-06,2.45e-07,1.9875584698333657e-07,8.014912717067681e-06,5.392896e-06,4.2864122040109824e-05,5.647068660416084e-05,8.808069999999999e-05,0.00014455138660416083,8808070.0,3.0,2.0,83.0,83.0,446400.0,262056.0,316,6,9.018563721542155e-05,84,0.012727272727272728,,NN1,1,64,R,,,
BESTFIXE,FM,-1,"[63, 63, 10]",9.13932705974671e-05,8.867402289965988e-05,2.4742476978072297e-06,6.109443713890894e-08,2.4131532606683207e-06,2.45e-07,2.4317717158258814e-07,7.730055310692374e-06,6.628646399999999e-06,4.332041026319941e-05,5.7922289145474374e-05,8.821069999999999e-05,0.00014613298914547437,8821070.0,2.0,2.0,62.0,62.0,547360.0,275560.0,232,6,9.11482705974671e-05,63,0.01588235294117647,,NN1,1,64,R,,,63
MAX,FM,-1,"[1000, 500, 10]",6.0263157089920406e-05,4.57171444343036e-05,1.4301012655616808e-05,4.1600988726046495e-07,1.3885002768356343e-05,2.45e-07,1.8286406936718516e-06,0.0009099082289243214,4.94755008e-05,2.8564736460622273e-05,0.0009897771068786156,9.258069999999999e-05,0.0010823578068786155,9258070.0,24.0,9.0,500.0,999.0,4047920.0,48600.0,3980,6,6.0018157089920404e-05,1000,0.00100990099009901,,NN1,1,64,R,,,
F200,FM,-1,"[200, 200, 10]",6.339870761665888e-05,5.568787540810007e-05,7.465832208558802e-06,1.5445041864105004e-07,7.311381789917752e-06,2.45e-07,7.323338609938128e-07,7.40253130074236e-05,2.00485824e-05,3.0050987410296307e-05,0.00012485721667871374,8.95807e-05,0.00021443791667871372,8958070.0,8.0,5.0,199.0,199.0,1643760.0,105816.0,780,6,6.315370761665887e-05,200,0.005024390243902439,,NN1,1,64,R,,,
BESTFIX,FM,-1,"[250, 250, 10]",5.894175920355759e-05,5.1246808317321094e-05,7.4499508862364964e-06,1.368038751269563e-07,7.31314701110954e-06,2.45e-07,9.086958026326157e-07,0.00011491546914305804,2.49455616e-05,2.7938393862486295e-05,0.00016870812040817697,9.00807e-05,0.00025878882040817697,9008070.0,8.0,5.0,249.0,249.0,2043840.0,83496.0,980,6,5.86967592035576e-05,250,0.004,,NN1,1,64,R,,,250
MAX,RRM,-1,"[1000, 500, 10]",6.02630511766489e-05,4.57171444343036e-05,1.43009067423453e-05,4.158951478829987e-07,1.3885011594462302e-05,2.45e-07,1.8287248338225687e-06,0.0009099179436141318,4.9476480000000005e-05,2.8564686257731576e-05,0.000989787834705686,9.258069999999999e-05,0.001082368534705686,9258070.0,24.0,9.0,500.0,999.0,4048000.0,44592.0,4020,2,4.5704226358963544e-05,1000,0.0009900990099009901,,NN1,1,64,R,,,
F200,RRM,-1,"[200, 200, 10]",6.343688084843157e-05,5.568787540810007e-05,7.5040054403315e-06,1.5762781678626954e-07,7.34637762354523e-06,2.45e-07,7.363939448640358e-07,7.4808137878925e-05,2.0149440000000003e-05,3.006908152215656e-05,0.0001257630533459456,8.95807e-05,0.00021534375334594558,8958070.0,8.0,5.0,399.0,200.0,1652000.0,69152.0,1620,2,2.8065298320517913e-05,410,0.0,,NN1,1,64,R,,,
BESTFIX,RRM,-1,"[250, 250, 10]",5.898434548830976e-05,5.1246808317321094e-05,7.492537170988667e-06,1.4351171565575308e-07,7.3490254553329136e-06,2.45e-07,9.140719941175761e-07,0.00011605781679400779,2.5045440000000002e-05,2.7958579761458824e-05,0.0001699759085495842,9.00807e-05,0.0002600566085495842,9008070.0,8.0,5.0,499.0,250.0,2052000.0,56576.0,2020,2,2.642881748385221e-05,510,0.0,,NN1,1,64,R,,,250
MAX,ORRM,-1,"[1000, 500, 10]",6.026157721695376e-05,4.57171444343036e-05,1.4299432782650157e-05,4.14430014293814e-07,1.3885002768356343e-05,2.45e-07,1.8286236910613322e-06,0.0009099038924434598,4.94755008e-05,2.856398760083608e-05,0.0009897720045353572,9.258069999999999e-05,0.001082352704535357,9258070.0,24.0,9.0,500.0,999.0,4047920.0,48600.0,3980,6,6.0016577216953755e-05,1000,0.00100990099009901,,NN1,1,64,R,,,
F200,ORRM,-1,"[200, 200, 10]",6.343688084843157e-05,5.568787540810007e-05,7.5040054403315e-06,1.5762781678626954e-07,7.34637762354523e-06,2.45e-07,7.363939448640358e-07,7.4808137878925e-05,2.0149440000000003e-05,3.006908152215656e-05,0.0001257630533459456,8.95807e-05,0.00021534375334594558,8958070.0,8.0,5.0,399.0,200.0,1652000.0,69152.0,1620,2,2.8065298320517913e-05,410,0.0,,NN1,1,64,R,,,
BESTFIX,ORRM,-1,"[250, 250, 10]",5.898434548830976e-05,5.1246808317321094e-05,7.492537170988667e-06,1.4351171565575308e-07,7.3490254553329136e-06,2.45e-07,9.140719941175761e-07,0.00011605781679400779,2.5045440000000002e-05,2.7958579761458824e-05,0.0001699759085495842,9.00807e-05,0.0002600566085495842,9008070.0,8.0,5.0,499.0,250.0,2052000.0,56576.0,2020,2,2.642881748385221e-05,510,0.0,,NN1,1,64,R,,,250
RI,FM,-1,"[1000, 500, 10]",0.00011562386414360865,0.00010679806530612246,6.865798837486191e-06,5.04962689017425e-06,1.8161719473119415e-06,1.96e-06,1.1725177243137584e-07,3.068118110830999e-05,0.00019195417600000001,5.48057116040705e-05,0.0002775583204848119,0.0006105942,0.0008881525204848118,61059420.0,188.0,65.0,500.0,999.0,128640.0,172816.0,3980,6,0.00011366386414360864,1000,0.00100990099009901,"[2222.715192146044, 1132.0962915464809, 220.46516479681975]",NN1,8,8,T,,,
CS,FM,-1,"[1000, 500, 10]",0.00011562386414360865,0.00010679806530612246,6.865798837486191e-06,5.04962689017425e-06,1.8161719473119415e-06,1.96e-06,1.1725177243137584e-07,3.068118110830999e-05,0.00019195417600000001,5.48057116040705e-05,0.0002775583204848119,0.0006105942,0.0008881525204848118,61059420.0,188.0,65.0,500.0,999.0,128640.0,172816.0,3980,6,0.00011366386414360864,1000,0.00100990099009901,,NN1,8,8,T,1,1508,
CS,RRM,-1,"[1000, 500, 10]",0.00011562721806387305,0.00010679806530612246,6.86915275775059e-06,5.052892549379059e-06,1.816260208371531e-06,1.96e-06,1.1734532474148766e-07,3.068239491014012e-05,0.00019195796480000002,5.4807301362275824e-05,0.00027756500639715745,0.0006105942,0.0008881592063971574,61059420.0,188.0,65.0,500.0,999.0,128640.0,141384.0,4020,2,8.947133313438469e-05,1000,0.0009900990099009901,,NN1,8,8,T,1,1508,
CS,ORRM,-1,"[1000, 500, 10]",0.00011562176353039043,0.00010679806530612246,6.863698224267963e-06,5.0474733203202676e-06,1.816224903947695e-06,1.96e-06,1.1725192424039842e-07,3.0681181960346957e-05,0.00019195417600000001,5.480471591340506e-05,0.0002775573257979924,0.0006105942,0.0008881515257979924,61059420.0,188.0,65.0,500.0,999.0,128640.0,172816.0,3980,6,0.00011366176353039041,1000,0.00100990099009901,,NN1,8,8,T,,,
CS_Er,ORRM,-1,"[1000, 500, 10]",0.00011562176353039043,0.00010679806530612246,6.863698224267963e-06,5.0474733203202676e-06,1.816224903947695e-06,1.96e-06,1.1725192424039842e-07,3.0681181960346957e-05,0.00019195417600000001,5.480471591340506e-05,0.0002775573257979924,0.0006105942,0.0008881515257979924,61059420.0,188.0,65.0,500.0,999.0,128640.0,172816.0,3980,6,0.00011366176353039041,1000,0.00100990099009901,,NN1,8,8,T,,,
CSE,FM,-1,"[167, 125, 10]",0.00016420366608388038,0.00015829926351267778,3.944402571202619e-06,2.88046460396514e-06,1.0639379672374783e-06,1.96e-06,6.651566032812526e-08,3.6272473914369536e-06,4.12489728e-05,7.78325377237593e-05,0.00012277527357552437,0.0006105942,0.0007333694735755243,61059420.0,37.0,18.0,166.0,166.0,128640.0,248992.0,648,6,0.00016224366608388042,167,0.006076923076923077,,NN1,8,8,T,,,
BESTFIXE,FM,-1,"[167, 167, 10]",0.00015725128560615186,0.00015124940734515056,4.041878261001325e-06,2.930517538652376e-06,1.1113607223489493e-06,1.96e-06,6.87871607260541e-08,4.426752163235199e-06,4.9239552e-05,7.453710937731598e-05,0.00012827220070127723,0.0006105942,0.0007388664007012772,61059420.0,42.0,23.0,166.0,166.0,128640.0,240840.0,648,6,0.00015529128560615188,167,0.005988372093023255,,NN1,8,8,T,,,167
MAX,FM,-1,"[1000, 500, 10]",0.00011562386414360865,0.00010679806530612246,6.865798837486191e-06,5.04962689017425e-06,1.8161719473119415e-06,1.96e-06,1.1725177243137584e-07,3.068118110830999e-05,0.00019195417600000001,5.48057116040705e-05,0.0002775583204848119,0.0006105942,0.0008881525204848118,61059420.0,188.0,65.0,500.0,999.0,128640.0,172816.0,3980,6,0.00011366386414360864,1000,0.00100990099009901,,NN1,8,8,T,,,
F200,FM,-1,"[200, 200, 10]",0.00015474487739985693,0.0001486017941726088,4.183083227248145e-06,3.0188400193137065e-06,1.1642432079344388e-06,1.96e-06,7.162375545443116e-08,5.479328133727639e-06,5.8679347199999984e-05,7.334907188753219e-05,0.00013757937097671422,0.0006105942,0.0007481735709767142,61059420.0,50.0,27.0,199.0,199.0,128640.0,230496.0,780,6,0.00015278487739985697,200,0.005024390243902439,,NN1,8,8,T,,,
BESTFIX,FM,-1,"[1000, 500, 10]",0.00011562386414360865,0.00010679806530612246,6.865798837486191e-06,5.04962689017425e-06,1.8161719473119415e-06,1.96e-06,1.1725177243137584e-07,3.068118110830999e-05,0.00019195417600000001,5.48057116040705e-05,0.0002775583204848119,0.0006105942,0.0008881525204848118,61059420.0,188.0,65.0,500.0,999.0,128640.0,172816.0,3980,6,0.00011366386414360864,1000,0.00100990099009901,,NN1,8,8,T,,,1000
MAX,RRM,-1,"[1000, 500, 10]",0.00011562721806387305,0.00010679806530612246,6.86915275775059e-06,5.052892549379059e-06,1.816260208371531e-06,1.96e-06,1.1734532474148766e-07,3.068239491014012e-05,0.00019195796480000002,5.4807301362275824e-05,0.00027756500639715745,0.0006105942,0.0008881592063971574,61059420.0,188.0,65.0,500.0,999.0,128640.0,141384.0,4020,2,8.947133313438469e-05,1000,0.0009900990099009901,,NN1,8,8,T,,,
F200,RRM,-1,"[200, 200, 10]",0.00015481352685200558,0.0001486017941726088,4.251732679396804e-06,3.0541444431494785e-06,1.197588236247326e-06,1.96e-06,7.280247660958442e-08,5.623974238770276e-06,5.89710848e-05,7.338161172785065e-05,0.00013804947324323052,0.0006105942,0.0007486436732432305,61059420.0,50.0,27.0,399.0,200.0,128640.0,165616.0,1620,2,7.440832293871343e-05,410,0.0,,NN1,8,8,T,,,
BESTFIX,RRM,-1,"[1000, 500, 10]",0.00011562721806387305,0.00010679806530612246,6.86915275775059e-06,5.052892549379059e-06,1.816260208371531e-06,1.96e-06,1.1734532474148766e-07,3.068239491014012e-05,0.00019195796480000002,5.4807301362275824e-05,0.00027756500639715745,0.0006105942,0.0008881592063971574,61059420.0,188.0,65.0,500.0,999.0,128640.0,141384.0,4020,2,8.947133313438469e-05,1000,0.0009900990099009901,,NN1,8,8,T,,,1000
MAX,ORRM,-1,"[1000, 500, 10]",0.00011562176353039043,0.00010679806530612246,6.863698224267963e-06,5.0474733203202676e-06,1.816224903947695e-06,1.96e-06,1.1725192424039842e-07,3.0681181960346957e-05,0.00019195417600000001,5.480471591340506e-05,0.0002775573257979924,0.0006105942,0.0008881515257979924,61059420.0,188.0,65.0,500.0,999.0,128640.0,172816.0,3980,6,0.00011366176353039041,1000,0.00100990099009901,,NN1,8,8,T,,,
F200,ORRM,-1,"[200, 200, 10]",0.00015481352685200558,0.0001486017941726088,4.251732679396804e-06,3.0541444431494785e-06,1.197588236247326e-06,1.96e-06,7.280247660958442e-08,5.623974238770276e-06,5.89710848e-05,7.338161172785065e-05,0.00013804947324323052,0.0006105942,0.0007486436732432305,61059420.0,50.0,27.0,399.0,200.0,128640.0,165616.0,1620,2,7.440832293871343e-05,410,0.0,,NN1,8,8,T,,,
BESTFIX,ORRM,-1,"[1000, 500, 10]",0.00011562176353039043,0.00010679806530612246,6.863698224267963e-06,5.0474733203202676e-06,1.816224903947695e-06,1.96e-06,1.1725192424039842e-07,3.0681181960346957e-05,0.00019195417600000001,5.480471591340506e-05,0.0002775573257979924,0.0006105942,0.0008881515257979924,61059420.0,188.0,65.0,500.0,999.0,128640.0,172816.0,3980,6,0.00011366176353039041,1000,0.00100990099009901,,NN1,8,8,T,,,1000
RI,FM,-1,"[1000, 49, 10]",0.000319164699641664,0.00020966936836734696,0.000107535331274317,4.254251441430426e-06,0.00010328107983288657,1.96e-06,1.570923233574233e-06,0.000700652347888932,4.2783605759999995e-05,0.00015128406763014872,0.000896290944512655,0.0005238942,0.001420185144512655,52389420.0,132.0,9.0,500.0,999.0,3541824.0,366112.0,3980,6,0.0003172046996416639,1000,0.0029444444444444444,"[2012.374054030049, 49.301217228249705, 9.888792546193663]",NN1,8,8,R,,,
CS,FM,-1,"[1000, 56, 10]",0.00029596864066812215,0.0001865342112244898,0.00010747442944363237,4.141461339380011e-06,0.00010333296810425235,1.96e-06,1.766450129280081e-06,0.0008007481600647393,4.827730944e-05,0.0001402891356766899,0.0009910810553107093,0.0005244542,0.0015155352553107094,52445420.0,132.0,9.0,500.0,999.0,3990656.0,333824.0,3980,6,0.00029400864066812213,1000,0.00239344262295082,,NN1,8,8,R,2,3015,
CS,RRM,-1,"[1000, 56, 10]",0.00029620241149855286,0.0001865342112244898,0.00010770820027406309,4.142061514585219e-06,0.00010356613875947787,1.96e-06,1.7689664675534504e-06,0.0008008923219028556,4.834781184e-05,0.00014039994305031406,0.000991409043260723,0.0005244542,0.001515863243260723,52445420.0,132.0,9.0,500.0,999.0,3996416.0,329816.0,4020,2,0.00025098892881581365,1000,0.0009180327868852459,,NN1,8,8,R,2,3015,
CS,ORRM,32,"[1000, 56, 10]",0.0002959945759776991,0.0001865342112244898,0.0001075003647532093,4.141461339380011e-06,0.00010335890341382928,1.96e-06,1.7667283645741985e-06,0.0008007561100882687,4.828044288e-05,0.00014030142901342937,0.0009911047103462723,0.0005244542,0.0015155589103462723,52445420.0,132.0,9.0,500.0,999.0,3990912.0,333824.0,3980,6,0.0002940345759776991,1000,0.0023278688524590164,,NN1,8,8,R,,,
CS_Er,ORRM,-1,"[1000, 56, 10]",0.00029599458480380504,0.0001865342112244898,0.00010750037357931525,4.14147016548597e-06,0.00010335890341382928,1.96e-06,1.766728516383221e-06,0.0008007561143678181,4.828044288e-05,0.0001403014331970036,0.0009911047189612048,0.0005244542,0.0015155589189612048,52445420.0,132.0,9.0,500.0,999.0,3990912.0,333824.0,3980,6,0.0002940345848038051,1000,0.0023278688524590164,,NN1,8,8,R,,,
CSE,FM,-1,"[91, 28, 10]",0.00040210361319691003,0.00033360364281098155,6.653997038592848e-05,2.802692992936349e-06,6.373727739299212e-05,1.96e-06,9.500793760411615e-07,3.8243933552728916e-05,2.607532032e-05,0.00019059711265533534,0.0002558664459041054,0.0005222142,0.0007780806459041054,52221420.0,16.0,6.0,90.0,90.0,2176768.0,542560.0,344,6,0.00040014361319690996,91,0.014787878787878787,,NN1,8,8,R,,,
BESTFIXE,FM,-1,"[40, 40, 10]",0.0004675941046562693,0.00038732369451097116,7.83104101452981e-05,2.541294839080269e-06,7.576911530621783e-05,1.96e-06,1.2654985837628839e-06,2.5604748336937025e-05,3.49727232e-05,0.00022163960560707164,0.00028348257572777155,0.0005231742,0.0008066567757277715,52317420.0,10.0,7.0,39.0,39.0,2903680.0,550656.0,140,6,0.0004656341046562693,40,0.025111111111111112,,NN1,8,8,R,,,40
MAX,FM,-1,"[1000, 500, 10]",0.0009504053047078338,0.00011502656469387757,0.0008334187400139562,5.04962689017425e-06,0.000828369113123782,1.96e-06,1.4139754125372571e-05,0.007150069216402424,0.0003958040064,0.0004504921144315132,0.00801050509135931,0.0005599741999999999,0.00857047929135931,55997420.0,188.0,65.0,500.0,999.0,32383360.0,204672.0,3980,6,0.0009484453047078337,1000,0.00100990099009901,,NN1,8,8,R,,,
F200,FM,-1,"[200, 200, 10]",0.0004935117909643611,0.0001534345900900541,0.00033811720087430696,3.0188400193137065e-06,0.0003350983608549933,1.96e-06,5.732487755454431e-06,0.0005831507521337277,0.0001603886592,0.00023392458891710718,0.0009831964880062894,0.0005359742,0.0015191706880062893,53597420.0,50.0,27.0,199.0,199.0,13150080.0,262336.0,780,6,0.0004915517909643611,200,0.005024390243902439,,NN1,8,8,R,,,
BESTFIX,FM,-1,"[84, 84, 10]",0.00038551936962223594,0.00022717696116982507,0.00015638240845241089,2.7804267449426428e-06,0.00015360198170746826,1.96e-06,2.4950206917830045e-06,0.00010634238391506821,6.949539840000001e-05,0.00018273618120093983,0.0003610689842077911,0.0005266941999999999,0.000887763184207791,52669420.0,22.0,13.0,83.0,83.0,5724160.0,355176.0,316,6,0.0003835593696222359,84,0.011910112359550562,,NN1,8,8,R,,,84
MAX,RRM,-1,"[1000, 500, 10]",0.0009504345409810393,0.00011502656469387757,0.0008334479762871618,5.052892549379059e-06,0.0008283950837377827,1.96e-06,1.41401259129768e-05,0.00715021225294543,0.00039581184000000004,0.0004505059724250126,0.008010670191283419,0.0005599741999999999,0.00857064439128342,55997420.0,188.0,65.0,500.0,999.0,32384000.0,200664.0,4020,2,0.0009052133619339038,1000,0.0009900990099009901,,NN1,8,8,R,,,
F200,RRM,-1,"[200, 200, 10]",0.0004952757345341567,0.0001534345900900541,0.0003398811444441026,3.0541444431494785e-06,0.0003368270000009531,1.96e-06,5.762324711903702e-06,0.0005891228506646526,0.00016119552000000003,0.00023476069816919025,0.0009908413935457467,0.0005359742,0.0015268155935457468,53597420.0,50.0,27.0,399.0,200.0,13216000.0,176432.0,1620,2,0.0003888375095707185,410,0.0,,NN1,8,8,R,,,
BESTFIX,RRM,-1,"[88, 88, 10]",0.0003873258418893165,0.00022723475271501457,0.00015813108917430197,2.6845230887264644e-06,0.0001554465660855755,1.96e-06,2.6362365132210185e-06,0.00011907173211320917,7.34592e-05,0.000183592449055536,0.00037875961768196623,0.0005270142,0.0009057738176819662,52701420.0,22.0,13.0,175.0,88.0,6048000.0,224864.0,724,2,0.00023433046095637354,186,0.0,,NN1,8,8,R,,,88
MAX,ORRM,-1,"[1000, 500, 10]",0.0009504032040946155,0.00011502656469387757,0.0008334166394007379,5.0474733203202676e-06,0.0008283691660804177,1.96e-06,1.4139754277181593e-05,0.00715006921725446,0.0003958040064,0.00045049111874084774,0.00801050409667249,0.0005599741999999999,0.00857047829667249,55997420.0,188.0,65.0,500.0,999.0,32383360.0,204672.0,3980,6,0.0009484432040946154,1000,0.00100990099009901,,NN1,8,8,R,,,
F200,ORRM,-1,"[200, 200, 10]",0.0004952757345341567,0.0001534345900900541,0.0003398811444441026,3.0541444431494785e-06,0.0003368270000009531,1.96e-06,5.762324711903702e-06,0.0005891228506646526,0.00016119552000000003,0.00023476069816919025,0.0009908413935457467,0.0005359742,0.0015268155935457468,53597420.0,50.0,27.0,399.0,200.0,13216000.0,176432.0,1620,2,0.0003888375095707185,410,0.0,,NN1,8,8,R,,,
BESTFIX,ORRM,-1,"[88, 88, 10]",0.0003873258418893165,0.00022723475271501457,0.00015813108917430197,2.6845230887264644e-06,0.0001554465660855755,1.96e-06,2.6362365132210185e-06,0.00011907173211320917,7.34592e-05,0.000183592449055536,0.00037875961768196623,0.0005270142,0.0009057738176819662,52701420.0,22.0,13.0,175.0,88.0,6048000.0,224864.0,724,2,0.00023433046095637354,186,0.0,,NN1,8,8,R,,,88
RI,FM,-1,"[1000, 500, 10]",0.00010965848972644516,0.00010679806530612246,9.00424420322691e-07,6.489510637310531e-07,2.5147335659163797e-07,1.96e-06,1.1777187014243972e-07,3.074909186255661e-05,0.00019195417600000001,5.1978124130335e-05,0.0002747991638630341,0.0006105942,0.000885393363863034,61059420.0,24.0,9.0,500.0,999.0,128640.0,172816.0,3980,6,0.00010769848972644516,1000,0.00100990099009901,"[6286.787940051311, 3202.0518588346376, 623.5696521729639]",NN1,8,64,T,,,
CS,FM,-1,"[1000, 500, 10]",0.00010965848972644516,0.00010679806530612246,9.00424420322691e-07,6.489510637310531e-07,2.5147335659163797e-07,1.96e-06,1.1777187014243972e-07,3.074909186255661e-05,0.00019195417600000001,5.1978124130335e-05,0.0002747991638630341,0.0006105942,0.000885393363863034,61059420.0,24.0,9.0,500.0,999.0,128640.0,172816.0,3980,6,0.00010769848972644516,1000,0.00100990099009901,,NN1,8,64,T,1,1508,
CS,RRM,-1,"[1000, 500, 10]",0.00010965838381317365,0.00010679806530612246,9.003185070511836e-07,6.488363243535868e-07,2.514821826975969e-07,1.96e-06,1.1785601029315693e-07,3.0750182196484755e-05,0.00019195796480000002,5.197807392744431e-05,0.00027480407693422225,0.0006105942,0.0008853982769342222,61059420.0,24.0,9.0,500.0,999.0,128640.0,141384.0,4020,2,8.353044134842945e-05,1000,0.0009900990099009901,,NN1,8,64,T,1,1508,
