net,mu,bwd,tree,B_e,alloc,T
NN1,16,T,1,1000000000.0,"[1000, 500, 10]",0.0022336753711884754
NN1,16,T,1,1333521432.163324,"[1000, 500, 10]",0.0017194098452641962
NN1,16,T,1,1778279410.0389228,"[1000, 500, 10]",0.0013337651053142697
NN1,16,T,1,2371373705.6616554,"[1000, 500, 10]",0.0010445723479662987
NN1,16,T,1,3162277660.1683793,"[1000, 500, 10]",0.0008277083738501695
NN1,16,T,1,4216965034.2858224,"[1000, 500, 10]",0.0006650833354476604
NN1,16,T,1,5623413251.903491,"[1000, 500, 10]",0.0005431317608571507
NN1,16,T,1,7498942093.324558,"[1000, 500, 10]",0.0004516809812527523
NN1,16,T,1,10000000000.0,"[1000, 500, 10]",0.0003831025711884754
NN1,16,T,1,13335214321.63324,"[1000, 500, 10]",0.0003316760185960475
NN1,16,T,1,17782794100.38923,"[1000, 500, 10]",0.0002931115446010548
NN1,16,T,1,23713737056.61655,"[1000, 500, 10]",0.00026419226886625777
NN1,16,T,1,31622776601.683792,"[1000, 500, 10]",0.00024250587145464484
NN1,16,T,1,42169650342.85822,"[1000, 500, 10]",0.00022624336761439392
NN1,16,T,1,56234132519.034904,"[1000, 500, 10]",0.00021404821015534294
NN1,16,T,1,74989420933.24557,"[1000, 500, 10]",0.00020490313219490312
NN1,16,T,1,100000000000.0,"[1000, 500, 10]",0.00019804529118847542
NN1,16,T,1,133352143216.3324,"[1000, 500, 10]",0.00019290263592923262
NN1,16,T,1,177827941003.89227,"[1000, 500, 10]",0.00018904618852973336
NN1,16,T,1,237137370566.16553,"[1000, 500, 10]",0.00018615426095625366
NN1,16,T,1,316227766016.83795,"[1000, 500, 10]",0.00018398562121509237
NN1,16,T,1,421696503428.5823,"[1000, 500, 10]",0.00018235937083106726
NN1,16,T,1,562341325190.3491,"[1000, 500, 10]",0.00018113985508516218
NN1,16,T,1,749894209332.4558,"[1000, 500, 10]",0.00018022534728911818
NN1,16,T,1,1000000000000.0,"[1000, 500, 10]",0.00017953956318847542
NN1,16,T,1,1333521432163.324,"[1000, 500, 10]",0.00017902529766255113
NN1,16,T,1,1778279410038.9229,"[1000, 500, 10]",0.0001786396529226012
NN1,16,T,1,2371373705661.6553,"[1000, 500, 10]",0.00017835046016525323
NN1,16,T,1,3162277660168.3794,"[1000, 500, 10]",0.00017813359619113712
NN1,16,T,1,4216965034285.8223,"[1000, 500, 10]",0.0001779709711527346
NN1,16,T,1,5623413251903.491,"[1000, 500, 10]",0.0001778490195781441
NN1,16,T,1,7498942093324.559,"[1000, 500, 10]",0.0001777575687985397
NN1,16,T,1,10000000000000.0,"[1000, 500, 10]",0.00017768899038847542
NN1,16,T,1,1e+18,"[1000, 500, 10]",0.0001774833732446674
NN1,16,T,1,435200000000.0,"[1000, 500, 10]",0.00018220807707082837
NN1,16,T,0,1000000000.0,"[175, 175, 10]",0.002635922538592205
NN1,16,T,0,1333521432.163324,"[175, 175, 10]",0.002044568405445213
NN1,16,T,0,1778279410.0389228,"[175, 175, 10]",0.0016011153653334696
NN1,16,T,0,2371373705.6616554,"[175, 175, 10]",0.0012685724984428
NN1,16,T,0,3162277660.1683793,"[175, 175, 10]",0.0010192005282066731
NN1,16,T,0,4216965034.2858224,"[175, 175, 10]",0.0008321979317567761
NN1,16,T,0,5623413251.903491,"[175, 175, 10]",0.0006919657675488642
NN1,16,T,0,7498942093.324558,"[175, 175, 10]",0.000586806479647193
NN1,16,T,0,10000000000.0,"[250, 175, 10]",0.000503274783210186
NN1,16,T,0,13335214321.63324,"[250, 175, 10]",0.0004381464349818274
NN1,16,T,0,17782794100.38923,"[250, 175, 10]",0.0003893070637819935
NN1,16,T,0,23713737056.61655,"[250, 175, 10]",0.0003526827021317998
NN1,16,T,0,31622776601.683792,"[350, 175, 10]",0.0003248026458633694
NN1,16,T,0,42169650342.85822,"[500, 250, 10]",0.00029587233241833133
NN1,16,T,0,56234132519.034904,"[500, 250, 10]",0.00027238693705271873
NN1,16,T,0,74989420933.24557,"[500, 250, 10]",0.0002547753750641625
NN1,16,T,0,100000000000.0,"[500, 250, 10]",0.00024156856671164463
NN1,16,T,0,133352143216.3324,"[500, 250, 10]",0.00023166485760432796
NN1,16,T,0,177827941003.89227,"[500, 500, 10]",0.00022114006803249846
NN1,16,T,0,237137370566.16553,"[500, 500, 10]",0.00021296259554135416
NN1,16,T,0,316227766016.83795,"[500, 500, 10]",0.00020683035627326956
NN1,16,T,0,421696503428.5823,"[500, 500, 10]",0.00020223182555589186
NN1,16,T,0,562341325190.3491,"[500, 500, 10]",0.00019878341399949287
NN1,16,T,0,749894209332.4558,"[500, 500, 10]",0.00019619747014195415
NN1,16,T,0,1000000000000.0,"[500, 500, 10]",0.00019425828581752706
NN1,16,T,0,1333521432163.324,"[500, 500, 10]",0.00019280410272181088
NN1,16,T,0,1778279410038.9229,"[1000, 500, 10]",0.0001895748073703347
NN1,16,T,0,2371373705661.6553,"[1000, 500, 10]",0.00018655066916376464
NN1,16,T,0,3162277660168.3794,"[1000, 500, 10]",0.0001842828854344367
NN1,16,T,0,4216965034285.8223,"[1000, 500, 10]",0.00018258228754779532
NN1,16,T,0,5623413251903.491,"[1000, 500, 10]",0.00018130701904019994
NN1,16,T,0,7498942093324.559,"[1000, 500, 10]",0.00018035070257101012
NN1,16,T,0,10000000000000.0,"[1000, 500, 10]",0.0001796335663884754
NN1,16,T,0,1e+18,"[1000, 500, 10]",0.0001774833926904274
NN1,16,T,0,435200000000.0,"[500, 500, 10]",0.00020180401381752705
NN1,32,R,1,1000000000.0,"[500, 125, 10]",0.006585505214079757
NN1,32,R,1,1333521432.163324,"[500, 125, 10]",0.00505500183612981
NN1,32,R,1,1778279410.0389228,"[500, 125, 10]",0.0039072862156413835
NN1,32,R,1,2371373705.6616554,"[500, 125, 10]",0.003046620917876705
NN1,32,R,1,3162277660.1683793,"[500, 125, 10]",0.002401212994909579
NN1,32,R,1,4216965034.2858224,"[500, 125, 10]",0.0019172253308192434
NN1,32,R,1,5623413251.903491,"[500, 125, 10]",0.001554285784129559
NN1,32,R,1,7498942093.324558,"[512, 167, 10]",0.0012732831738054107
NN1,32,R,1,10000000000.0,"[512, 167, 10]",0.00106435126075301
NN1,32,R,1,13335214321.63324,"[512, 167, 10]",0.0009076744290102625
NN1,32,R,1,17782794100.38923,"[512, 167, 10]",0.0007901833801498206
NN1,32,R,1,23713737056.61655,"[512, 167, 10]",0.0007020775229609786
NN1,32,R,1,31622776601.683792,"[512, 167, 10]",0.0006360074508467937
NN1,32,R,1,42169650342.85822,"[500, 250, 10]",0.0005778549104342575
NN1,32,R,1,56234132519.034904,"[500, 250, 10]",0.000534685996480605
NN1,32,R,1,74989420933.24557,"[500, 250, 10]",0.0005023138778835899
NN1,32,R,1,100000000000.0,"[500, 250, 10]",0.0004780382136038647
NN1,32,R,1,133352143216.3324,"[500, 500, 10]",0.00045886177008961753
NN1,32,R,1,177827941003.89227,"[500, 500, 10]",0.00043921078911766703
NN1,32,R,1,237137370566.16553,"[500, 500, 10]",0.00042447463227909913
NN1,32,R,1,316227766016.83795,"[500, 500, 10]",0.0004134240735980422
NN1,32,R,1,421696503428.5823,"[500, 500, 10]",0.00040513732363322907
NN1,32,R,1,562341325190.3491,"[500, 500, 10]",0.0003989231378204298
NN1,32,R,1,749894209332.4558,"[1000, 500, 10]",0.00039083607870882574
NN1,32,R,1,1000000000000.0,"[1000, 500, 10]",0.0003826415051476591
NN1,32,R,1,1333521432163.324,"[1000, 500, 10]",0.00037649644188619136
NN1,32,R,1,1778279410038.9229,"[1000, 500, 10]",0.00037188829453043516
NN1,32,R,1,2371373705661.6553,"[1000, 500, 10]",0.0003684326715126029
NN1,32,R,1,3162277660168.3794,"[1000, 500, 10]",0.0003658413198218945
NN1,32,R,1,4216965034285.8223,"[1000, 500, 10]",0.00036389808019468843
NN1,32,R,1,5623413251903.491,"[1000, 500, 10]",0.00036244085605090123
NN1,32,R,1,7498942093324.559,"[1000, 500, 10]",0.0003613480921037757
NN1,32,R,1,10000000000000.0,"[1000, 500, 10]",0.0003605286347476591
NN1,32,R,1,1e+18,"[1000, 500, 10]",0.0003580716737175151
NN1,32,R,1,435200000000.0,"[500, 500, 10]",0.00040436638849639415
NN1,32,R,0,1000000000.0,"[500, 125, 10]",0.006585505214079757
NN1,32,R,0,1333521432.163324,"[500, 125, 10]",0.00505500183612981
NN1,32,R,0,1778279410.0389228,"[500, 125, 10]",0.0039072862156413835
NN1,32,R,0,2371373705.6616554,"[500, 125, 10]",0.003046620917876705
NN1,32,R,0,3162277660.1683793,"[500, 125, 10]",0.002401212994909579
NN1,32,R,0,4216965034.2858224,"[500, 125, 10]",0.0019172253308192434
NN1,32,R,0,5623413251.903491,"[500, 125, 10]",0.001554285784129559
NN1,32,R,0,7498942093.324558,"[500, 125, 10]",0.0012821195197292184
NN1,32,R,0,10000000000.0,"[500, 125, 10]",0.0010780236140797567
NN1,32,R,0,13335214321.63324,"[500, 125, 10]",0.0009249732762847619
NN1,32,R,0,17782794100.38923,"[512, 167, 10]",0.0007981069043836706
NN1,32,R,0,23713737056.61655,"[512, 167, 10]",0.0007080193279014481
NN1,32,R,0,31622776601.683792,"[512, 167, 10]",0.0006404631759646348
NN1,32,R,0,42169650342.85822,"[512, 167, 10]",0.0005898032088224349
NN1,32,R,0,56234132519.034904,"[512, 167, 10]",0.0005518135928175266
NN1,32,R,0,74989420933.24557,"[500, 250, 10]",0.000517662389522646
NN1,32,R,0,100000000000.0,"[500, 250, 10]",0.0004895479736038647
NN1,32,R,0,133352143216.3324,"[500, 250, 10]",0.00046846513590760645
NN1,32,R,0,177827941003.89227,"[500, 250, 10]",0.00045265523800288633
NN1,32,R,0,237137370566.16553,"[500, 250, 10]",0.0004407994871139994
NN1,32,R,0,316227766016.83795,"[500, 500, 10]",0.0004271668769411509
NN1,32,R,0,421696503428.5823,"[500, 500, 10]",0.00041544297228022104
NN1,32,R,0,562341325190.3491,"[500, 500, 10]",0.0004066512840642239
NN1,32,R,0,749894209332.4558,"[500, 500, 10]",0.0004000584479807913
NN1,32,R,0,1000000000000.0,"[500, 500, 10]",0.0003951145183787471
NN1,32,R,0,1333521432163.324,"[1000, 500, 10]",0.0003903200277359479
NN1,32,R,0,1778279410038.9229,"[1000, 500, 10]",0.00038225452151137765
NN1,32,R,0,2371373705661.6553,"[1000, 500, 10]",0.0003762062450982375
NN1,32,R,0,3162277660168.3794,"[1000, 500, 10]",0.00037167067763958165
NN1,32,R,0,4216965034285.8223,"[1000, 500, 10]",0.0003682694818662989
NN1,32,R,0,5623413251903.491,"[1000, 500, 10]",0.0003657189448511081
NN1,32,R,0,7498942093324.559,"[1000, 500, 10]",0.0003638063119127285
NN1,32,R,0,10000000000000.0,"[1000, 500, 10]",0.00036237203954765906
NN1,32,R,0,1e+18,"[1000, 500, 10]",0.00035807169215156307
NN1,32,R,0,435200000000.0,"[500, 500, 10]",0.00041435227084933536
NN1,32,T,1,1000000000.0,"[1000, 500, 10]",0.004444427342617047
NN1,32,T,1,1333521432.163324,"[1000, 500, 10]",0.0034158962907684886
NN1,32,T,1,1778279410.0389228,"[1000, 500, 10]",0.0026446068108686356
NN1,32,T,1,2371373705.6616554,"[1000, 500, 10]",0.0020662212961726936
NN1,32,T,1,3162277660.1683793,"[1000, 500, 10]",0.0016324933479404348
NN1,32,T,1,4216965034.2858224,"[1000, 500, 10]",0.0013072432711354169
NN1,32,T,1,5623413251.903491,"[1000, 500, 10]",0.0010633401219543974
NN1,32,T,1,7498942093.324558,"[1000, 500, 10]",0.0008804385627456006
NN1,32,T,1,10000000000.0,"[1000, 500, 10]",0.0007432817426170468
NN1,32,T,1,13335214321.63324,"[1000, 500, 10]",0.000640428637432191
NN1,32,T,1,17782794100.38923,"[1000, 500, 10]",0.0005632996894422057
NN1,32,T,1,23713737056.61655,"[1000, 500, 10]",0.0005054611379726114
NN1,32,T,1,31622776601.683792,"[1000, 500, 10]",0.00046208834314938557
NN1,32,T,1,42169650342.85822,"[1000, 500, 10]",0.0004295633354688838
NN1,32,T,1,56234132519.034904,"[1000, 500, 10]",0.0004051730205507819
NN1,32,T,1,74989420933.24557,"[1000, 500, 10]",0.0003868828646299022
NN1,32,T,1,100000000000.0,"[1000, 500, 10]",0.0003731671826170468
NN1,32,T,1,133352143216.3324,"[1000, 500, 10]",0.00036288187209856124
NN1,32,T,1,177827941003.89227,"[1000, 500, 10]",0.00035516897729956267
NN1,32,T,1,237137370566.16553,"[1000, 500, 10]",0.00034938512215260326
NN1,32,T,1,316227766016.83795,"[1000, 500, 10]",0.0003450478426702807
NN1,32,T,1,421696503428.5823,"[1000, 500, 10]",0.0003417953419022305
NN1,32,T,1,562341325190.3491,"[1000, 500, 10]",0.0003393563104104203
NN1,32,T,1,749894209332.4558,"[1000, 500, 10]",0.0003375272948183323
NN1,32,T,1,1000000000000.0,"[1000, 500, 10]",0.0003361557266170468
NN1,32,T,1,1333521432163.324,"[1000, 500, 10]",0.0003351271955651982
NN1,32,T,1,1778279410038.9229,"[1000, 500, 10]",0.00033435590608529836
NN1,32,T,1,2371373705661.6553,"[1000, 500, 10]",0.0003337775205706024
NN1,32,T,1,3162277660168.3794,"[1000, 500, 10]",0.0003333437926223702
NN1,32,T,1,4216965034285.8223,"[1000, 500, 10]",0.00033301854254556514
NN1,32,T,1,5623413251903.491,"[1000, 500, 10]",0.00033277463939638413
NN1,32,T,1,7498942093324.559,"[1000, 500, 10]",0.00033259173783717534
NN1,32,T,1,10000000000000.0,"[1000, 500, 10]",0.0003324545810170468
NN1,32,T,1,1e+18,"[1000, 500, 10]",0.0003320433467294308
NN1,32,T,1,435200000000.0,"[1000, 500, 10]",0.0003414927543817527
NN1,32,T,0,1000000000.0,"[175, 175, 10]",0.005241226116702615
NN1,32,T,0,1333521432.163324,"[175, 175, 10]",0.004058517850408632
NN1,32,T,0,1778279410.0389228,"[175, 175, 10]",0.0031716117701851444
NN1,32,T,0,2371373705.6616554,"[175, 175, 10]",0.0025065260364038056
NN1,32,T,0,3162277660.1683793,"[175, 175, 10]",0.0020077820959315514
NN1,32,T,0,4216965034.2858224,"[175, 175, 10]",0.0016337769030317576
NN1,32,T,0,5623413251.903491,"[200, 175, 10]",0.0013482894306256206
NN1,32,T,0,7498942093.324558,"[200, 175, 10]",0.0011308661129805025
NN1,32,T,0,10000000000.0,"[200, 175, 10]",0.0009678216261045769
NN1,32,T,0,13335214321.63324,"[200, 175, 10]",0.0008455555095327389
NN1,32,T,0,17782794100.38923,"[200, 175, 10]",0.0007538688567179505
NN1,32,T,0,23713737056.61655,"[200, 175, 10]",0.0006851135666990655
NN1,32,T,0,31622776601.683792,"[500, 175, 10]",0.0006309696040925896
NN1,32,T,0,42169650342.85822,"[500, 250, 10]",0.0005726982955698912
NN1,32,T,0,56234132519.034904,"[500, 250, 10]",0.000525727504838666
NN1,32,T,0,74989420933.24557,"[500, 250, 10]",0.0004905043808615536
NN1,32,T,0,100000000000.0,"[500, 250, 10]",0.0004640907641565178
NN1,32,T,0,133352143216.3324,"[500, 500, 10]",0.0004441979941480973
NN1,32,T,0,177827941003.89227,"[500, 500, 10]",0.00042238832449236337
NN1,32,T,0,237137370566.16553,"[500, 500, 10]",0.00040603337951007477
NN1,32,T,0,316227766016.83795,"[500, 500, 10]",0.0003937689009739056
NN1,32,T,0,421696503428.5823,"[500, 500, 10]",0.00038457183953915017
NN1,32,T,0,562341325190.3491,"[500, 500, 10]",0.0003776750164263522
NN1,32,T,0,749894209332.4558,"[500, 500, 10]",0.00037250312871127476
NN1,32,T,0,1000000000000.0,"[500, 500, 10]",0.00036862476006242057
NN1,32,T,0,1333521432163.324,"[1000, 500, 10]",0.0003642917212053356
NN1,32,T,0,1778279410038.9229,"[1000, 500, 10]",0.00035622621498076535
NN1,32,T,0,2371373705661.6553,"[1000, 500, 10]",0.0003501779385676252
NN1,32,T,0,3162277660168.3794,"[1000, 500, 10]",0.00034564237110896936
NN1,32,T,0,4216965034285.8223,"[1000, 500, 10]",0.0003422411753356866
NN1,32,T,0,5623413251903.491,"[1000, 500, 10]",0.0003396906383204958
NN1,32,T,0,7498942093324.559,"[1000, 500, 10]",0.0003377780053821162
NN1,32,T,0,10000000000000.0,"[1000, 500, 10]",0.00033634373301704676
NN1,32,T,0,1e+18,"[1000, 500, 10]",0.00033204338562095077
NN1,32,T,0,435200000000.0,"[500, 500, 10]",0.00038371621606242054
NN2,1,R,0,1000000000.0,"[500, 131, 125, 125, 10]",0.0005976240159573067
NN2,1,R,0,1333521432.163324,"[500, 131, 125, 125, 10]",0.0004771570604012147
NN2,1,R,0,1778279410.0389228,"[500, 131, 125, 125, 10]",0.00038681958801379103
NN2,1,R,0,2371373705.6616554,"[500, 131, 125, 125, 10]",0.0003190760405847314
NN2,1,R,0,3162277660.1683793,"[500, 131, 125, 125, 10]",0.00026827554664804096
NN2,1,R,0,4216965034.2858224,"[507, 157, 167, 125, 10]",0.00022233754476810142
NN2,1,R,0,5623413251.903491,"[507, 157, 167, 167, 10]",0.0001930276418743661
NN2,1,R,0,7498942093.324558,"[507, 157, 167, 167, 10]",0.0001708957732825117
NN2,1,R,0,10000000000.0,"[507, 157, 167, 167, 10]",0.00015429921318377325
NN2,1,R,0,13335214321.63324,"[507, 196, 167, 167, 10]",0.00014144540295497166
NN2,1,R,0,17782794100.38923,"[507, 196, 167, 167, 10]",0.00013130590392825036
NN2,1,R,0,23713737056.61655,"[507, 196, 254, 167, 10]",0.0001234127392879794
NN2,1,R,0,31622776601.683792,"[507, 196, 254, 167, 10]",0.0001171317300376513
NN2,1,R,0,42169650342.85822,"[507, 265, 334, 250, 10]",0.00011173368601992663
NN2,1,R,0,56234132519.034904,"[507, 265, 334, 250, 10]",0.00010697325498652287
NN2,1,R,0,74989420933.24557,"[507, 392, 334, 250, 10]",0.00010334639171717531
NN2,1,R,0,100000000000.0,"[507, 392, 500, 250, 10]",0.00010017257090523608
NN2,1,R,0,133352143216.3324,"[507, 392, 500, 250, 10]",9.75360637057204e-05
NN2,1,R,0,177827941003.89227,"[507, 392, 500, 500, 10]",9.529296146016506e-05
NN2,1,R,0,237137370566.16553,"[507, 392, 500, 500, 10]",9.352932490224976e-05
NN2,1,R,0,316227766016.83795,"[507, 392, 500, 500, 10]",9.220678406010206e-05
NN2,1,R,0,421696503428.5823,"[750, 392, 500, 500, 10]",9.115783689089058e-05
NN2,1,R,0,562341325190.3491,"[750, 392, 500, 500, 10]",9.009842813627742e-05
NN2,1,R,0,749894209332.4558,"[750, 784, 500, 500, 10]",8.900286248889507e-05
NN2,1,R,0,1000000000000.0,"[750, 784, 500, 500, 10]",8.812091442271111e-05
NN2,1,R,0,1333521432163.324,"[750, 784, 500, 500, 10]",8.745954667494781e-05
NN2,1,R,0,1778279410038.9229,"[750, 784, 1000, 500, 10]",8.675472082769304e-05
NN2,1,R,0,2371373705661.6553,"[750, 784, 1000, 500, 10]",8.618117799549999e-05
NN2,1,R,0,3162277660168.3794,"[750, 784, 1000, 500, 10]",8.57510815468343e-05
NN2,1,R,0,4216965034285.8223,"[750, 784, 1000, 500, 10]",8.542855471052543e-05
NN2,1,R,0,5623413251903.491,"[750, 784, 1000, 500, 10]",8.51866937036231e-05
NN2,1,R,0,7498942093324.559,"[750, 784, 1000, 500, 10]",8.500532353508374e-05
NN2,1,R,0,10000000000000.0,"[750, 784, 1000, 500, 10]",8.48693150959504e-05
NN2,1,R,0,1e+18,"[750, 784, 1000, 500, 10]",8.446152397390241e-05
NN2,1,R,0,435200000000.0,"[750, 392, 500, 500, 10]",9.102640608759539e-05
NN2,1,R,1,1000000000.0,"[500, 131, 125, 125, 10]",0.0005976240159573067
NN2,1,R,1,1333521432.163324,"[500, 131, 125, 125, 10]",0.0004771570604012147
NN2,1,R,1,1778279410.0389228,"[507, 157, 167, 125, 10]",0.0003796693256002995
NN2,1,R,1,2371373705.6616554,"[507, 157, 167, 125, 10]",0.0003112072519058233
NN2,1,R,1,3162277660.1683793,"[507, 157, 167, 167, 10]",0.00025957776230650854
NN2,1,R,1,4216965034.2858224,"[507, 157, 167, 167, 10]",0.0002208013232249529
NN2,1,R,1,5623413251.903491,"[507, 157, 167, 167, 10]",0.00019172309609916154
NN2,1,R,1,7498942093.324558,"[507, 196, 167, 167, 10]",0.00016911770397023862
NN2,1,R,1,10000000000.0,"[507, 196, 167, 167, 10]",0.0001520572022185037
NN2,1,R,1,13335214321.63324,"[507, 196, 254, 167, 10]",0.00013874130402818566
NN2,1,R,1,17782794100.38923,"[507, 196, 334, 167, 10]",0.00012859467282239014
NN2,1,R,1,23713737056.61655,"[507, 265, 334, 250, 10]",0.00011981449415233825
NN2,1,R,1,31622776601.683792,"[507, 265, 334, 250, 10]",0.00011303300621174496
NN2,1,R,1,42169650342.85822,"[507, 392, 334, 250, 10]",0.0001076677968553146
NN2,1,R,1,56234132519.034904,"[507, 392, 500, 250, 10]",0.00010330252881949756
NN2,1,R,1,74989420933.24557,"[507, 392, 500, 500, 10]",9.982669200757288e-05
NN2,1,R,1,100000000000.0,"[507, 392, 500, 500, 10]",9.692914318642456e-05
NN2,1,R,1,133352143216.3324,"[507, 392, 500, 500, 10]",9.475628810418734e-05
NN2,1,R,1,177827941003.89227,"[507, 392, 500, 500, 10]",9.312687666029906e-05
NN2,1,R,1,237137370566.16553,"[750, 392, 500, 500, 10]",9.170814842964308e-05
NN2,1,R,1,316227766016.83795,"[784, 784, 500, 500, 10]",9.042246587609958e-05
NN2,1,R,1,421696503428.5823,"[784, 784, 500, 500, 10]",8.918546678232452e-05
NN2,1,R,1,562341325190.3491,"[784, 784, 500, 500, 10]",8.825784832495311e-05
NN2,1,R,1,749894209332.4558,"[784, 784, 1000, 500, 10]",8.750322894185766e-05
NN2,1,R,1,1000000000000.0,"[784, 784, 1000, 500, 10]",8.67424798959504e-05
NN2,1,R,1,1333521432163.324,"[784, 784, 1000, 500, 10]",8.617199859166937e-05
NN2,1,R,1,1778279410038.9229,"[784, 784, 1000, 500, 10]",8.574419796505658e-05
NN2,1,R,1,2371373705661.6553,"[784, 784, 1000, 500, 10]",8.542339275241086e-05
NN2,1,R,1,3162277660168.3794,"[784, 784, 1000, 500, 10]",8.518282278112417e-05
NN2,1,R,1,4216965034285.8223,"[784, 784, 1000, 500, 10]",8.500242075271701e-05
NN2,1,R,1,5623413251903.491,"[784, 784, 1000, 500, 10]",8.486713831626264e-05
NN2,1,R,1,7498942093324.559,"[784, 784, 1000, 500, 10]",8.476569080054112e-05
NN2,1,R,1,10000000000000.0,"[784, 784, 1000, 500, 10]",8.46896158959504e-05
NN2,1,R,1,1e+18,"[784, 784, 1000, 500, 10]",8.44615221769104e-05
NN2,1,R,1,435200000000.0,"[784, 784, 500, 500, 10]",8.907038595212288e-05
NN2,1,T,1,1000000000.0,"[784, 784, 1000, 500, 10]",0.00047233341935945696
NN2,1,T,1,1333521432.163324,"[784, 784, 1000, 500, 10]",0.0003751243014891212
NN2,1,T,1,1778279410.0389228,"[784, 784, 1000, 500, 10]",0.0003022277469038403
NN2,1,T,1,2371373705.6616554,"[784, 784, 1000, 500, 10]",0.0002475630427400508
NN2,1,T,1,3162277660.1683793,"[784, 784, 1000, 500, 10]",0.00020657029763275335
NN2,1,T,1,4216965034.2858224,"[784, 784, 1000, 500, 10]",0.00017583007545214963
NN2,1,T,1,5623413251.903491,"[784, 784, 1000, 500, 10]",0.00015277816084532177
NN2,1,T,1,7498942093.324558,"[784, 784, 1000, 500, 10]",0.00013549166356763528
NN2,1,T,1,10000000000.0,"[784, 784, 1000, 500, 10]",0.00012252861935945693
NN2,1,T,1,13335214321.63324,"[784, 784, 1000, 500, 10]",0.00011280770757242336
NN2,1,T,1,17782794100.38923,"[784, 784, 1000, 500, 10]",0.00010551805211389527
NN2,1,T,1,23713737056.61655,"[784, 784, 1000, 500, 10]",0.00010005158169751634
NN2,1,T,1,31622776601.683792,"[784, 784, 1000, 500, 10]",9.595230718678658e-05
